"experiment","subject","condition","conditionC","totalTrialNum","totalTrialNumC","blockNum","categoryLoc","imageName","imageType","isRight","RT","totalTimeMinutes","Age","Gender","L1English"
"2B","p768114","high",0.5,19,6.5,3,"right","high_B_10_21.png",NA,1,2227,6.7605,32,"Male","English"
"2B","p768114","high",0.5,20,7.5,3,"left","high_A_00_21.png",NA,1,1068,6.7605,32,"Male","English"
"2B","p768114","high",0.5,21,8.5,3,"right","high_B_10_02.png",NA,1,1705,6.7605,32,"Male","English"
"2B","p768114","high",0.5,22,9.5,3,"left","high_A_01_02.png",NA,1,938,6.7605,32,"Male","English"
"2B","p768114","high",0.5,23,10.5,3,"right","high_B_11_02.png",NA,1,1086,6.7605,32,"Male","English"
"2B","p768114","high",0.5,24,11.5,3,"left","high_A_00_12.png",NA,1,1242,6.7605,32,"Male","English"
"2B","p216949","low",-0.5,1,-11.5,1,"right","low_A_00_12.png",NA,1,3606,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,2,-10.5,1,"left","low_B_11_20.png",NA,1,1736,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,3,-9.5,1,"left","low_B_11_12.png",NA,1,3449,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,4,-8.5,1,"right","low_A_00_20.png",NA,0,1722,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,5,-7.5,1,"right","low_A_00_01.png",NA,1,1988,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,6,-6.5,1,"right","low_A_01_01.png",NA,1,1314,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,7,-5.5,1,"left","low_B_11_01.png",NA,0,1080,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,8,-4.5,1,"right","low_A_01_20.png",NA,0,1218,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,9,-3.5,2,"left","low_B_10_12.png",NA,1,1432,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,10,-2.5,2,"left","low_B_10_01.png",NA,0,1565,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,11,-1.5,2,"right","low_A_01_12.png",NA,1,1931,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,12,-0.5,2,"left","low_B_10_20.png",NA,1,1479,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,13,0.5,2,"left","low_B_11_01.png",NA,0,1496,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,14,1.5,2,"left","low_B_11_20.png",NA,1,2358,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,15,2.5,2,"right","low_A_01_20.png",NA,0,1140,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,16,3.5,2,"right","low_A_01_01.png",NA,0,1954,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,17,4.5,3,"left","low_B_11_12.png",NA,1,1665,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,18,5.5,3,"right","low_A_00_12.png",NA,0,1330,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,19,6.5,3,"left","low_B_10_20.png",NA,1,2013,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,20,7.5,3,"left","low_B_10_01.png",NA,1,1728,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,21,8.5,3,"right","low_A_00_20.png",NA,1,1516,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,22,9.5,3,"left","low_B_10_12.png",NA,1,1471,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,23,10.5,3,"right","low_A_01_12.png",NA,1,1579,8.66906666666667,48,"Female","English"
"2B","p216949","low",-0.5,24,11.5,3,"right","low_A_00_01.png",NA,1,1707,8.66906666666667,48,"Female","English"
"2B","p446657","low",-0.5,1,-11.5,1,"left","low_A_01_01.png",NA,0,1470,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,2,-10.5,1,"right","low_B_10_20.png",NA,0,1370,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,3,-9.5,1,"left","low_A_00_20.png",NA,0,1364,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,4,-8.5,1,"right","low_B_10_01.png",NA,1,1781,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,5,-7.5,1,"right","low_B_11_20.png",NA,1,1307,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,6,-6.5,1,"right","low_B_11_12.png",NA,1,1116,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,7,-5.5,1,"right","low_B_10_12.png",NA,1,988,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,8,-4.5,1,"left","low_A_01_20.png",NA,1,1996,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,9,-3.5,2,"left","low_A_00_12.png",NA,1,1180,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,10,-2.5,2,"right","low_B_11_01.png",NA,1,1663,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,11,-1.5,2,"left","low_A_00_01.png",NA,1,1337,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,12,-0.5,2,"left","low_A_01_12.png",NA,1,972,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,13,0.5,2,"right","low_B_11_01.png",NA,1,1441,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,14,1.5,2,"left","low_A_01_01.png",NA,1,1052,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,15,2.5,2,"right","low_B_10_12.png",NA,1,1340,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,16,3.5,2,"left","low_A_00_20.png",NA,1,1004,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,17,4.5,3,"left","low_A_00_01.png",NA,1,1276,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,18,5.5,3,"right","low_B_11_20.png",NA,1,1052,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,19,6.5,3,"right","low_B_10_01.png",NA,1,1004,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,20,7.5,3,"left","low_A_00_12.png",NA,1,988,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,21,8.5,3,"right","low_B_10_20.png",NA,1,1060,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,22,9.5,3,"left","low_A_01_12.png",NA,1,1099,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,23,10.5,3,"left","low_A_01_20.png",NA,1,909,5.7664,22,"Female","English"
"2B","p446657","low",-0.5,24,11.5,3,"right","low_B_11_12.png",NA,1,1021,5.7664,22,"Female","English"
"2B","p482973","low",-0.5,1,-11.5,1,"left","low_B_11_21.png",NA,1,1922,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,2,-10.5,1,"right","low_A_01_10.png",NA,0,1439,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,3,-9.5,1,"right","low_A_01_02.png",NA,0,2696,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,4,-8.5,1,"right","low_A_00_21.png",NA,1,2337,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,5,-7.5,1,"left","low_B_11_10.png",NA,0,1798,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,6,-6.5,1,"left","low_B_10_21.png",NA,1,1653,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,7,-5.5,1,"left","low_B_10_02.png",NA,1,1446,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,8,-4.5,1,"right","low_A_00_10.png",NA,1,1695,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,9,-3.5,2,"left","low_B_10_10.png",NA,0,1719,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,10,-2.5,2,"left","low_B_11_02.png",NA,1,1333,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,11,-1.5,2,"right","low_A_01_21.png",NA,1,1692,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,12,-0.5,2,"right","low_A_00_02.png",NA,1,1465,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,13,0.5,2,"left","low_B_11_02.png",NA,1,1522,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,14,1.5,2,"right","low_A_01_10.png",NA,1,1564,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,15,2.5,2,"left","low_B_11_21.png",NA,1,1420,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,16,3.5,2,"left","low_B_11_10.png",NA,1,1300,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,17,4.5,3,"right","low_A_01_21.png",NA,1,1348,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,18,5.5,3,"left","low_B_10_10.png",NA,1,1365,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,19,6.5,3,"left","low_B_10_21.png",NA,1,1247,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,20,7.5,3,"right","low_A_00_10.png",NA,1,1558,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,21,8.5,3,"left","low_B_10_02.png",NA,1,1131,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,22,9.5,3,"right","low_A_01_02.png",NA,1,1235,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,23,10.5,3,"right","low_A_00_21.png",NA,1,1359,6.94975,40,"Male","English"
"2B","p482973","low",-0.5,24,11.5,3,"right","low_A_00_02.png",NA,1,1412,6.94975,40,"Male","English"
"2B","p643245","low",-0.5,1,-11.5,1,"left","low_B_11_01.png",NA,1,4511,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,2,-10.5,1,"left","low_B_10_21.png",NA,0,1841,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,3,-9.5,1,"left","low_B_10_10.png",NA,0,2368,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,4,-8.5,1,"right","low_A_01_21.png",NA,0,1796,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,5,-7.5,1,"left","low_B_10_01.png",NA,1,1738,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,6,-6.5,1,"right","low_A_00_21.png",NA,1,1968,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,7,-5.5,1,"right","low_A_00_10.png",NA,0,1768,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,8,-4.5,1,"right","low_A_00_01.png",NA,1,3463,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,9,-3.5,2,"left","low_B_11_10.png",NA,1,2356,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,10,-2.5,2,"left","low_B_11_21.png",NA,1,2101,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,11,-1.5,2,"right","low_A_01_01.png",NA,1,1812,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,12,-0.5,2,"right","low_A_01_10.png",NA,0,1628,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,13,0.5,2,"left","low_B_10_21.png",NA,1,2264,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,14,1.5,2,"right","low_A_00_01.png",NA,1,1978,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,15,2.5,2,"right","low_A_00_21.png",NA,0,1473,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,16,3.5,2,"right","low_A_01_01.png",NA,0,2121,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,17,4.5,3,"left","low_B_10_10.png",NA,0,3629,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,18,5.5,3,"left","low_B_10_01.png",NA,0,3078,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,19,6.5,3,"left","low_B_11_10.png",NA,1,2459,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,20,7.5,3,"left","low_B_11_21.png",NA,1,2061,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,21,8.5,3,"left","low_B_11_01.png",NA,1,1800,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,22,9.5,3,"right","low_A_01_21.png",NA,1,2008,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,23,10.5,3,"right","low_A_00_10.png",NA,0,1873,5.85436666666667,40,"Male","English"
"2B","p643245","low",-0.5,24,11.5,3,"right","low_A_01_10.png",NA,1,1954,5.85436666666667,40,"Male","English"
"2B","p354954","low",-0.5,1,-11.5,1,"right","low_A_00_10.png",NA,0,10029,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,2,-10.5,1,"left","low_B_10_01.png",NA,0,3978,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,3,-9.5,1,"left","low_B_10_21.png",NA,1,3364,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,4,-8.5,1,"right","low_A_01_21.png",NA,0,3092,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,5,-7.5,1,"right","low_A_01_01.png",NA,1,3620,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,6,-6.5,1,"right","low_A_00_21.png",NA,0,2827,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,7,-5.5,1,"left","low_B_11_21.png",NA,0,3089,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,8,-4.5,1,"right","low_A_00_01.png",NA,1,2428,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,9,-3.5,2,"left","low_B_11_01.png",NA,0,3747,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,10,-2.5,2,"left","low_B_10_10.png",NA,0,2244,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,11,-1.5,2,"left","low_B_11_10.png",NA,0,8826,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,12,-0.5,2,"right","low_A_01_10.png",NA,0,3035,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,13,0.5,2,"right","low_A_00_21.png",NA,1,3289,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,14,1.5,2,"left","low_B_10_01.png",NA,1,3340,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,15,2.5,2,"left","low_B_10_10.png",NA,1,5548,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,16,3.5,2,"right","low_A_01_01.png",NA,1,1972,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,17,4.5,3,"right","low_A_00_01.png",NA,1,1564,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,18,5.5,3,"left","low_B_11_10.png",NA,1,3268,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,19,6.5,3,"right","low_A_01_21.png",NA,1,1901,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,20,7.5,3,"left","low_B_10_21.png",NA,1,2139,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,21,8.5,3,"right","low_A_01_10.png",NA,1,2604,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,22,9.5,3,"left","low_B_11_21.png",NA,1,2141,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,23,10.5,3,"right","low_A_00_10.png",NA,1,2075,11.9230833333333,36,"Female","English"
"2B","p354954","low",-0.5,24,11.5,3,"left","low_B_11_01.png",NA,1,2444,11.9230833333333,36,"Female","English"
"2B","p470875","low",-0.5,1,-11.5,1,"left","low_A_00_10.png",NA,1,3567,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,2,-10.5,1,"right","low_B_11_20.png",NA,1,1202,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,3,-9.5,1,"left","low_A_01_20.png",NA,0,1217,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,4,-8.5,1,"right","low_B_10_02.png",NA,0,936,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,5,-7.5,1,"left","low_A_00_20.png",NA,0,1086,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,6,-6.5,1,"right","low_B_11_02.png",NA,0,1026,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,7,-5.5,1,"left","low_A_01_02.png",NA,0,1474,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,8,-4.5,1,"left","low_A_00_02.png",NA,1,8411,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,9,-3.5,2,"right","low_B_10_10.png",NA,0,947,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,10,-2.5,2,"left","low_A_01_10.png",NA,0,897,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,11,-1.5,2,"right","low_B_10_20.png",NA,0,63205,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,12,-0.5,2,"right","low_B_11_10.png",NA,1,1315,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,13,0.5,2,"right","low_B_10_20.png",NA,0,6142,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,14,1.5,2,"left","low_A_01_02.png",NA,0,854,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,15,2.5,2,"left","low_A_01_10.png",NA,1,1856,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,16,3.5,2,"right","low_B_11_10.png",NA,1,1512,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,17,4.5,3,"right","low_B_10_10.png",NA,1,1806,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,18,5.5,3,"left","low_A_00_10.png",NA,1,1366,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,19,6.5,3,"left","low_A_01_20.png",NA,1,1200,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,20,7.5,3,"left","low_A_00_20.png",NA,1,1109,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,21,8.5,3,"right","low_B_10_02.png",NA,1,1281,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,22,9.5,3,"right","low_B_11_02.png",NA,1,1226,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,23,10.5,3,"left","low_A_00_02.png",NA,1,1484,11.3712333333333,21,"Female","English"
"2B","p470875","low",-0.5,24,11.5,3,"right","low_B_11_20.png",NA,1,1331,11.3712333333333,21,"Female","English"
"2B","p337381","high",0.5,1,-11.5,1,"left","high_B_10_10.png",NA,0,2877,7.661,43,"Female","English"
"2B","p337381","high",0.5,2,-10.5,1,"right","high_A_00_21.png",NA,0,2560,7.661,43,"Female","English"
"2B","p337381","high",0.5,3,-9.5,1,"left","high_B_10_01.png",NA,1,2161,7.661,43,"Female","English"
"2B","p337381","high",0.5,4,-8.5,1,"right","high_A_01_10.png",NA,1,2068,7.661,43,"Female","English"
"2B","p337381","high",0.5,5,-7.5,1,"left","high_B_11_01.png",NA,0,1541,7.661,43,"Female","English"
"2B","p337381","high",0.5,6,-6.5,1,"right","high_A_01_21.png",NA,1,2399,7.661,43,"Female","English"
"2B","p337381","high",0.5,7,-5.5,1,"left","high_B_10_21.png",NA,1,1777,7.661,43,"Female","English"
"2B","p337381","high",0.5,8,-4.5,1,"left","high_B_11_10.png",NA,1,2053,7.661,43,"Female","English"
"2B","p337381","high",0.5,9,-3.5,2,"left","high_B_11_21.png",NA,1,2119,7.661,43,"Female","English"
"2B","p337381","high",0.5,10,-2.5,2,"right","high_A_01_01.png",NA,1,1765,7.661,43,"Female","English"
"2B","p337381","high",0.5,11,-1.5,2,"right","high_A_00_10.png",NA,1,2045,7.661,43,"Female","English"
"2B","p337381","high",0.5,12,-0.5,2,"right","high_A_00_01.png",NA,0,2862,7.661,43,"Female","English"
"2B","p337381","high",0.5,13,0.5,2,"right","high_A_00_01.png",NA,1,1868,7.661,43,"Female","English"
"2B","p337381","high",0.5,14,1.5,2,"left","high_B_10_10.png",NA,1,2234,7.661,43,"Female","English"
"2B","p337381","high",0.5,15,2.5,2,"right","high_A_01_10.png",NA,1,2164,7.661,43,"Female","English"
"2B","p337381","high",0.5,16,3.5,2,"left","high_B_11_21.png",NA,1,2945,7.661,43,"Female","English"
"2B","p337381","high",0.5,17,4.5,3,"right","high_A_01_01.png",NA,1,3319,7.661,43,"Female","English"
"2B","p337381","high",0.5,18,5.5,3,"right","high_A_01_21.png",NA,0,2393,7.661,43,"Female","English"
"2B","p337381","high",0.5,19,6.5,3,"right","high_A_00_21.png",NA,1,1605,7.661,43,"Female","English"
"2B","p337381","high",0.5,20,7.5,3,"right","high_A_00_10.png",NA,1,2283,7.661,43,"Female","English"
"2B","p337381","high",0.5,21,8.5,3,"left","high_B_10_01.png",NA,1,2608,7.661,43,"Female","English"
"2B","p337381","high",0.5,22,9.5,3,"left","high_B_11_01.png",NA,0,2024,7.661,43,"Female","English"
"2B","p337381","high",0.5,23,10.5,3,"left","high_B_10_21.png",NA,1,2137,7.661,43,"Female","English"
"2B","p337381","high",0.5,24,11.5,3,"left","high_B_11_10.png",NA,0,1967,7.661,43,"Female","English"
"2B","p445847","low",-0.5,1,-11.5,1,"right","low_B_10_10.png",NA,1,7475,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,2,-10.5,1,"left","low_A_00_01.png",NA,0,1705,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,3,-9.5,1,"left","low_A_00_21.png",NA,1,3824,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,4,-8.5,1,"right","low_B_11_21.png",NA,0,1601,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,5,-7.5,1,"right","low_B_10_01.png",NA,1,34609,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,6,-6.5,1,"left","low_A_01_01.png",NA,0,1499,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,7,-5.5,1,"right","low_B_10_21.png",NA,0,1956,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,8,-4.5,1,"right","low_B_11_01.png",NA,1,1745,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,9,-3.5,2,"left","low_A_00_10.png",NA,0,24292,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,10,-2.5,2,"right","low_B_11_10.png",NA,1,19269,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,11,-1.5,2,"left","low_A_01_10.png",NA,0,18541,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,12,-0.5,2,"left","low_A_01_21.png",NA,1,22860,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,13,0.5,2,"right","low_B_11_10.png",NA,1,1536,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,14,1.5,2,"right","low_B_10_10.png",NA,1,1498,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,15,2.5,2,"left","low_A_01_10.png",NA,0,1413,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,16,3.5,2,"right","low_B_11_01.png",NA,0,1640,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,17,4.5,3,"right","low_B_10_01.png",NA,1,4457,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,18,5.5,3,"left","low_A_01_01.png",NA,0,1612,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,19,6.5,3,"left","low_A_00_21.png",NA,1,1147,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,20,7.5,3,"left","low_A_00_10.png",NA,1,1565,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,21,8.5,3,"right","low_B_11_21.png",NA,0,1197,8.27121666666667,29,"Female","English"
"2B","p445847","low",-0.5,22,9.5,3,"left","low_A_01_21.png",NA,1,1331,8.27121666666667,29,"Female","English"
